k,date,weekday,month,publication_hour,kind,j,lead_hours,h_start,h_end,interval_start,interval_end,n_valid_slots,valid,b_kW,y_kW
213,2025-08-02,5,2025-08,6,hour,0,1,36,41,2025-08-02 06:00:00,2025-08-02 07:00:00,6,True,-251.17187522657028,-100.42158783598916
214,2025-08-03,6,2025-08,6,hour,0,1,36,41,2025-08-03 06:00:00,2025-08-03 07:00:00,6,True,-24.149970987916202,23.593306434039732
215,2025-08-04,0,2025-08,6,hour,0,1,36,41,2025-08-04 06:00:00,2025-08-04 07:00:00,6,True,-200.04506928478312,-103.93933113636467
216,2025-08-05,1,2025-08,6,hour,0,1,36,41,2025-08-05 06:00:00,2025-08-05 07:00:00,6,True,-144.23120755509885,-209.91240339432125
217,2025-08-06,2,2025-08,6,hour,0,1,36,41,2025-08-06 06:00:00,2025-08-06 07:00:00,6,True,-21.763163154756892,-136.54744238929047
218,2025-08-07,3,2025-08,6,hour,0,1,36,41,2025-08-07 06:00:00,2025-08-07 07:00:00,6,True,-58.58709589464328,76.8815163979998
219,2025-08-08,4,2025-08,6,hour,0,1,36,41,2025-08-08 06:00:00,2025-08-08 07:00:00,6,True,-357.68437234667675,-28.647866881528596
220,2025-08-09,5,2025-08,6,hour,0,1,36,41,2025-08-09 06:00:00,2025-08-09 07:00:00,6,True,-117.3585060522878,-121.99337961224767
221,2025-08-10,6,2025-08,6,hour,0,1,36,41,2025-08-10 06:00:00,2025-08-10 07:00:00,6,True,-92.25171312694829,-241.65612459325348
222,2025-08-11,0,2025-08,6,hour,0,1,36,41,2025-08-11 06:00:00,2025-08-11 07:00:00,6,True,-206.05126415548094,-146.44001714207693
223,2025-08-12,1,2025-08,6,hour,0,1,36,41,2025-08-12 06:00:00,2025-08-12 07:00:00,6,True,109.56535839380255,-131.41702080370837
224,2025-08-13,2,2025-08,6,hour,0,1,36,41,2025-08-13 06:00:00,2025-08-13 07:00:00,6,True,-40.85579368511018,19.563821067102253
225,2025-08-14,3,2025-08,6,hour,0,1,36,41,2025-08-14 06:00:00,2025-08-14 07:00:00,6,True,-146.19857877009295,-96.02219993827673
226,2025-08-15,4,2025-08,6,hour,0,1,36,41,2025-08-15 06:00:00,2025-08-15 07:00:00,6,True,50.4073466619753,-95.96575890349406
227,2025-08-16,5,2025-08,6,hour,0,1,36,41,2025-08-16 06:00:00,2025-08-16 07:00:00,6,True,-37.380178895527784,-39.984840719975864
228,2025-08-17,6,2025-08,6,hour,0,1,36,41,2025-08-17 06:00:00,2025-08-17 07:00:00,6,True,-6.38064743090096,-201.77536189632534
229,2025-08-18,0,2025-08,6,hour,0,1,36,41,2025-08-18 06:00:00,2025-08-18 07:00:00,6,True,-5.6348513244305805,16.59749218470021
230,2025-08-19,1,2025-08,6,hour,0,1,36,41,2025-08-19 06:00:00,2025-08-19 07:00:00,6,True,-135.50954893245088,-152.92207984681136
231,2025-08-20,2,2025-08,6,hour,0,1,36,41,2025-08-20 06:00:00,2025-08-20 07:00:00,6,True,-85.47524508612453,-94.31124052710493
232,2025-08-21,3,2025-08,6,hour,0,1,36,41,2025-08-21 06:00:00,2025-08-21 07:00:00,6,True,-5.090139139257114,-167.46150500542186
233,2025-08-22,4,2025-08,6,hour,0,1,36,41,2025-08-22 06:00:00,2025-08-22 07:00:00,6,True,-110.89965945440599,-0.2590156296519126
234,2025-08-23,5,2025-08,6,hour,0,1,36,41,2025-08-23 06:00:00,2025-08-23 07:00:00,6,True,106.86563981345655,-93.41589834048136
235,2025-08-24,6,2025-08,6,hour,0,1,36,41,2025-08-24 06:00:00,2025-08-24 07:00:00,6,True,-103.48041760830613,154.8193009319822
236,2025-08-25,0,2025-08,6,hour,0,1,36,41,2025-08-25 06:00:00,2025-08-25 07:00:00,6,True,58.331027896350406,42.197278820873635
237,2025-08-26,1,2025-08,6,hour,0,1,36,41,2025-08-26 06:00:00,2025-08-26 07:00:00,6,True,-284.94351411234874,-85.89977556131255
238,2025-08-27,2,2025-08,6,hour,0,1,36,41,2025-08-27 06:00:00,2025-08-27 07:00:00,6,True,37.61775871900287,-58.317285840376826
239,2025-08-28,3,2025-08,6,hour,0,1,36,41,2025-08-28 06:00:00,2025-08-28 07:00:00,6,True,-136.92221780308623,45.585177758880796
240,2025-08-29,4,2025-08,6,hour,0,1,36,41,2025-08-29 06:00:00,2025-08-29 07:00:00,6,True,-126.21403657833987,-16.8083196162094
241,2025-08-30,5,2025-08,6,hour,0,1,36,41,2025-08-30 06:00:00,2025-08-30 07:00:00,6,True,35.35858235509787,-245.21463363262455
242,2025-08-31,6,2025-08,6,hour,0,1,36,41,2025-08-31 06:00:00,2025-08-31 07:00:00,6,True,-108.28471375263325,-54.338892239972814
243,2025-09-01,0,2025-09,6,hour,0,1,36,41,2025-09-01 06:00:00,2025-09-01 07:00:00,6,True,-274.28632489938235,-246.4663020092597
244,2025-09-02,1,2025-09,6,hour,0,1,36,41,2025-09-02 06:00:00,2025-09-02 07:00:00,6,True,-160.96973348025745,-54.35703308404285
245,2025-09-03,2,2025-09,6,hour,0,1,36,41,2025-09-03 06:00:00,2025-09-03 07:00:00,6,True,-187.11240694039998,-100.63776295942534
246,2025-09-04,3,2025-09,6,hour,0,1,36,41,2025-09-04 06:00:00,2025-09-04 07:00:00,6,True,237.02030629085826,290.8095870767047
247,2025-09-05,4,2025-09,6,hour,0,1,36,41,2025-09-05 06:00:00,2025-09-05 07:00:00,6,True,-95.36319930275954,-58.32595111327487
248,2025-09-06,5,2025-09,6,hour,0,1,36,41,2025-09-06 06:00:00,2025-09-06 07:00:00,6,True,174.07084039390315,183.42946032921108
249,2025-09-07,6,2025-09,6,hour,0,1,36,41,2025-09-07 06:00:00,2025-09-07 07:00:00,6,True,238.14488292910633,191.82509999632143
250,2025-09-08,0,2025-09,6,hour,0,1,36,41,2025-09-08 06:00:00,2025-09-08 07:00:00,6,True,251.9942472459593,139.37459712028644
251,2025-09-09,1,2025-09,6,hour,0,1,36,41,2025-09-09 06:00:00,2025-09-09 07:00:00,6,True,-127.26598004642422,-65.3294112295827
252,2025-09-10,2,2025-09,6,hour,0,1,36,41,2025-09-10 06:00:00,2025-09-10 07:00:00,6,True,-208.4899798159613,104.46934557884333
253,2025-09-11,3,2025-09,6,hour,0,1,36,41,2025-09-11 06:00:00,2025-09-11 07:00:00,6,True,-35.08882184610653,-59.057350568903075
254,2025-09-12,4,2025-09,6,hour,0,1,36,41,2025-09-12 06:00:00,2025-09-12 07:00:00,6,True,-84.1397876610932,-121.37752262563602
255,2025-09-13,5,2025-09,6,hour,0,1,36,41,2025-09-13 06:00:00,2025-09-13 07:00:00,6,True,-13.547003403362018,-39.84260129749168
256,2025-09-14,6,2025-09,6,hour,0,1,36,41,2025-09-14 06:00:00,2025-09-14 07:00:00,6,True,-101.14426505419495,-110.84478991490975
257,2025-09-15,0,2025-09,6,hour,0,1,36,41,2025-09-15 06:00:00,2025-09-15 07:00:00,6,True,-56.1365259485511,145.76568317714768
258,2025-09-16,1,2025-09,6,hour,0,1,36,41,2025-09-16 06:00:00,2025-09-16 07:00:00,6,True,-37.077154009548316,-64.28586501011326
259,2025-09-17,2,2025-09,6,hour,0,1,36,41,2025-09-17 06:00:00,2025-09-17 07:00:00,6,True,75.85815908332454,-2.731569887633062
260,2025-09-18,3,2025-09,6,hour,0,1,36,41,2025-09-18 06:00:00,2025-09-18 07:00:00,6,True,4.402084230030975,72.77724138421415
261,2025-09-19,4,2025-09,6,hour,0,1,36,41,2025-09-19 06:00:00,2025-09-19 07:00:00,6,True,14.570219176527948,11.146409078576426
262,2025-09-20,5,2025-09,6,hour,0,1,36,41,2025-09-20 06:00:00,2025-09-20 07:00:00,6,True,-120.66316453721811,9.552140233011793
263,2025-09-21,6,2025-09,6,hour,0,1,36,41,2025-09-21 06:00:00,2025-09-21 07:00:00,6,True,64.92152807704208,66.74977057341964
264,2025-09-22,0,2025-09,6,hour,0,1,36,41,2025-09-22 06:00:00,2025-09-22 07:00:00,6,True,48.29625075504623,-62.66904903135022
265,2025-09-23,1,2025-09,6,hour,0,1,36,41,2025-09-23 06:00:00,2025-09-23 07:00:00,6,True,54.63060914709339,46.59743272507573
266,2025-09-24,2,2025-09,6,hour,0,1,36,41,2025-09-24 06:00:00,2025-09-24 07:00:00,6,True,62.4796267616313,131.96344892540537
267,2025-09-25,3,2025-09,6,hour,0,1,36,41,2025-09-25 06:00:00,2025-09-25 07:00:00,6,True,-107.54312344014943,40.40951489014545
268,2025-09-26,4,2025-09,6,hour,0,1,36,41,2025-09-26 06:00:00,2025-09-26 07:00:00,6,True,108.23791306976682,-53.37141200951896
269,2025-09-27,5,2025-09,6,hour,0,1,36,41,2025-09-27 06:00:00,2025-09-27 07:00:00,6,True,66.52348568640711,207.40978291554703
270,2025-09-28,6,2025-09,6,hour,0,1,36,41,2025-09-28 06:00:00,2025-09-28 07:00:00,6,True,39.18025728369715,59.47349023566782
271,2025-09-29,0,2025-09,6,hour,0,1,36,41,2025-09-29 06:00:00,2025-09-29 07:00:00,6,True,63.165730422612796,131.380037921742
272,2025-09-30,1,2025-09,6,hour,0,1,36,41,2025-09-30 06:00:00,2025-09-30 07:00:00,6,True,30.70312713982109,-3.769539600726754
273,2025-10-01,2,2025-10,6,hour,0,1,36,41,2025-10-01 06:00:00,2025-10-01 07:00:00,6,True,28.454722724357907,-0.407035190749563
274,2025-10-02,3,2025-10,6,hour,0,1,36,41,2025-10-02 06:00:00,2025-10-02 07:00:00,6,True,27.518298743354006,47.77553917092715
275,2025-10-03,4,2025-10,6,hour,0,1,36,41,2025-10-03 06:00:00,2025-10-03 07:00:00,6,True,71.8483724345117,86.94242475732449
276,2025-10-04,5,2025-10,6,hour,0,1,36,41,2025-10-04 06:00:00,2025-10-04 07:00:00,6,True,95.33297882719155,181.86090005641282
277,2025-10-05,6,2025-10,6,hour,0,1,36,41,2025-10-05 06:00:00,2025-10-05 07:00:00,6,True,121.64974751904674,177.7288105878421
278,2025-10-06,0,2025-10,6,hour,0,1,36,41,2025-10-06 06:00:00,2025-10-06 07:00:00,6,True,93.49751824881007,29.799952490475636
279,2025-10-07,1,2025-10,6,hour,0,1,36,41,2025-10-07 06:00:00,2025-10-07 07:00:00,6,True,93.38820697606873,52.64899177542278
280,2025-10-08,2,2025-10,6,hour,0,1,36,41,2025-10-08 06:00:00,2025-10-08 07:00:00,6,True,32.2603168945105,132.79441311667233
281,2025-10-09,3,2025-10,6,hour,0,1,36,41,2025-10-09 06:00:00,2025-10-09 07:00:00,6,True,57.7809086755592,10.13672686612002
282,2025-10-10,4,2025-10,6,hour,0,1,36,41,2025-10-10 06:00:00,2025-10-10 07:00:00,6,True,59.12811978338467,36.68881978805772
283,2025-10-11,5,2025-10,6,hour,0,1,36,41,2025-10-11 06:00:00,2025-10-11 07:00:00,6,True,-18.02624756242282,22.976688679143763
284,2025-10-12,6,2025-10,6,hour,0,1,36,41,2025-10-12 06:00:00,2025-10-12 07:00:00,6,True,65.02886875869315,126.86923560657563
285,2025-10-13,0,2025-10,6,hour,0,1,36,41,2025-10-13 06:00:00,2025-10-13 07:00:00,6,True,61.76415005461346,5.065180887779813
286,2025-10-14,1,2025-10,6,hour,0,1,36,41,2025-10-14 06:00:00,2025-10-14 07:00:00,6,True,112.8884060872493,69.47511093638786
287,2025-10-15,2,2025-10,6,hour,0,1,36,41,2025-10-15 06:00:00,2025-10-15 07:00:00,6,True,-15.922068853362665,50.349817907880606
288,2025-10-16,3,2025-10,6,hour,0,1,36,41,2025-10-16 06:00:00,2025-10-16 07:00:00,6,True,152.86554360499304,-18.2542138414636
289,2025-10-17,4,2025-10,6,hour,0,1,36,41,2025-10-17 06:00:00,2025-10-17 07:00:00,6,True,56.93473114046461,37.10768091547842
290,2025-10-18,5,2025-10,6,hour,0,1,36,41,2025-10-18 06:00:00,2025-10-18 07:00:00,6,True,77.58041197654454,-80.46567945979557
291,2025-10-19,6,2025-10,6,hour,0,1,36,41,2025-10-19 06:00:00,2025-10-19 07:00:00,6,True,83.5644253533034,89.62344311506195
292,2025-10-20,0,2025-10,6,hour,0,1,36,41,2025-10-20 06:00:00,2025-10-20 07:00:00,6,True,3.045963418543124,-0.781515093937287
293,2025-10-21,1,2025-10,6,hour,0,1,36,41,2025-10-21 06:00:00,2025-10-21 07:00:00,6,True,159.59862125673604,83.99378319422583
294,2025-10-22,2,2025-10,6,hour,0,1,36,41,2025-10-22 06:00:00,2025-10-22 07:00:00,6,True,57.78843208435978,-19.915712672428374
295,2025-10-23,3,2025-10,6,hour,0,1,36,41,2025-10-23 06:00:00,2025-10-23 07:00:00,6,True,15.84016468731314,90.45151338984154
296,2025-10-24,4,2025-10,6,hour,0,1,36,41,2025-10-24 06:00:00,2025-10-24 07:00:00,6,True,139.46148187518142,-34.8195857807406
297,2025-10-25,5,2025-10,6,hour,0,1,36,41,2025-10-25 06:00:00,2025-10-25 07:00:00,6,True,38.449530385265085,-88.39409658766613
298,2025-10-26,6,2025-10,6,hour,0,1,36,41,2025-10-26 06:00:00,2025-10-26 07:00:00,6,True,-47.75124378717479,-35.48074204648386
299,2025-10-27,0,2025-10,6,hour,0,1,36,41,2025-10-27 06:00:00,2025-10-27 07:00:00,6,True,21.229025704846055,39.50122152326443
300,2025-10-28,1,2025-10,6,hour,0,1,36,41,2025-10-28 06:00:00,2025-10-28 07:00:00,6,True,-52.70664406089903,9.795483098325652
301,2025-10-29,2,2025-10,6,hour,0,1,36,41,2025-10-29 06:00:00,2025-10-29 07:00:00,6,True,41.07661339851287,-2.1232309106029184
302,2025-10-30,3,2025-10,6,hour,0,1,36,41,2025-10-30 06:00:00,2025-10-30 07:00:00,6,True,-61.853798898981495,81.78951085404469
303,2025-10-31,4,2025-10,6,hour,0,1,36,41,2025-10-31 06:00:00,2025-10-31 07:00:00,6,True,64.13151887337585,67.86312406087875
304,2025-11-01,5,2025-11,6,hour,0,1,36,41,2025-11-01 06:00:00,2025-11-01 07:00:00,6,True,4.0615869689318815,-66.64895416146585
305,2025-11-02,6,2025-11,6,hour,0,1,36,41,2025-11-02 06:00:00,2025-11-02 07:00:00,6,True,123.5118840720204,45.17738314449692
306,2025-11-03,0,2025-11,6,hour,0,1,36,41,2025-11-03 06:00:00,2025-11-03 07:00:00,6,True,67.19547827516226,-19.869131932014472
307,2025-11-04,1,2025-11,6,hour,0,1,36,41,2025-11-04 06:00:00,2025-11-04 07:00:00,6,True,51.834238341932256,183.93465552124326
308,2025-11-05,2,2025-11,6,hour,0,1,36,41,2025-11-05 06:00:00,2025-11-05 07:00:00,6,True,94.71459275581394,125.74749402168588
309,2025-11-06,3,2025-11,6,hour,0,1,36,41,2025-11-06 06:00:00,2025-11-06 07:00:00,6,True,100.03305216651695,34.29306858857975
310,2025-11-07,4,2025-11,6,hour,0,1,36,41,2025-11-07 06:00:00,2025-11-07 07:00:00,6,True,-22.662833777311032,84.20074934169133
311,2025-11-08,5,2025-11,6,hour,0,1,36,41,2025-11-08 06:00:00,2025-11-08 07:00:00,6,True,-82.18668364692128,65.38235850227936
312,2025-11-09,6,2025-11,6,hour,0,1,36,41,2025-11-09 06:00:00,2025-11-09 07:00:00,6,True,-17.940717210250643,-36.94519089716611
313,2025-11-10,0,2025-11,6,hour,0,1,36,41,2025-11-10 06:00:00,2025-11-10 07:00:00,6,True,12.344184123856166,65.41784574675951
314,2025-11-11,1,2025-11,6,hour,0,1,36,41,2025-11-11 06:00:00,2025-11-11 07:00:00,6,True,-8.513184871806137,15.012149716534623
315,2025-11-12,2,2025-11,6,hour,0,1,36,41,2025-11-12 06:00:00,2025-11-12 07:00:00,6,True,-52.839132036393494,28.45540929572462
316,2025-11-13,3,2025-11,6,hour,0,1,36,41,2025-11-13 06:00:00,2025-11-13 07:00:00,6,True,-68.78076969366339,29.80711604464159
317,2025-11-14,4,2025-11,6,hour,0,1,36,41,2025-11-14 06:00:00,2025-11-14 07:00:00,6,True,57.605027759623376,-15.871618274174807
318,2025-11-15,5,2025-11,6,hour,0,1,36,41,2025-11-15 06:00:00,2025-11-15 07:00:00,6,True,-0.1588682573751612,1.052646494344496
319,2025-11-16,6,2025-11,6,hour,0,1,36,41,2025-11-16 06:00:00,2025-11-16 07:00:00,6,True,79.51013187337055,133.66677764726742
320,2025-11-17,0,2025-11,6,hour,0,1,36,41,2025-11-17 06:00:00,2025-11-17 07:00:00,6,True,-18.96226091232423,-66.78690990551513
321,2025-11-18,1,2025-11,6,hour,0,1,36,41,2025-11-18 06:00:00,2025-11-18 07:00:00,6,True,-96.11781437851914,-30.78943837858939
322,2025-11-19,2,2025-11,6,hour,0,1,36,41,2025-11-19 06:00:00,2025-11-19 07:00:00,6,True,39.25642336131864,32.668283123380206
323,2025-11-20,3,2025-11,6,hour,0,1,36,41,2025-11-20 06:00:00,2025-11-20 07:00:00,6,True,28.555260008134457,-101.64136047293307
324,2025-11-21,4,2025-11,6,hour,0,1,36,41,2025-11-21 06:00:00,2025-11-21 07:00:00,6,True,-3.098718640143337,-1.569765541558733
325,2025-11-22,5,2025-11,6,hour,0,1,36,41,2025-11-22 06:00:00,2025-11-22 07:00:00,6,True,-0.6601407294983043,123.42652836091754
326,2025-11-23,6,2025-11,6,hour,0,1,36,41,2025-11-23 06:00:00,2025-11-23 07:00:00,6,True,100.4184117074517,-27.94941372297323
327,2025-11-24,0,2025-11,6,hour,0,1,36,41,2025-11-24 06:00:00,2025-11-24 07:00:00,6,True,-19.57315092118938,51.80310181692797
328,2025-11-25,1,2025-11,6,hour,0,1,36,41,2025-11-25 06:00:00,2025-11-25 07:00:00,6,True,-25.628749859252213,-78.88962220396463
329,2025-11-26,2,2025-11,6,hour,0,1,36,41,2025-11-26 06:00:00,2025-11-26 07:00:00,6,True,-0.11954312660274506,46.27851725796427
330,2025-11-27,3,2025-11,6,hour,0,1,36,41,2025-11-27 06:00:00,2025-11-27 07:00:00,6,True,49.53961818312822,-52.517380640870975
331,2025-11-28,4,2025-11,6,hour,0,1,36,41,2025-11-28 06:00:00,2025-11-28 07:00:00,6,True,-41.63377773142626,50.294687195613584
332,2025-11-29,5,2025-11,6,hour,0,1,36,41,2025-11-29 06:00:00,2025-11-29 07:00:00,6,True,-37.034930193811306,107.67327827660984
333,2025-11-30,6,2025-11,6,hour,0,1,36,41,2025-11-30 06:00:00,2025-11-30 07:00:00,6,True,62.37331313148047,99.52781104104042
334,2025-12-01,0,2025-12,6,hour,0,1,36,41,2025-12-01 06:00:00,2025-12-01 07:00:00,6,True,542.3283163256291,629.61283262386
335,2025-12-02,1,2025-12,6,hour,0,1,36,41,2025-12-02 06:00:00,2025-12-02 07:00:00,6,True,558.4425978305221,618.1197597124566
336,2025-12-03,2,2025-12,6,hour,0,1,36,41,2025-12-03 06:00:00,2025-12-03 07:00:00,6,True,436.8333576777729,455.9178158725019
337,2025-12-04,3,2025-12,6,hour,0,1,36,41,2025-12-04 06:00:00,2025-12-04 07:00:00,6,True,112.30099838800963,282.6441840293751
338,2025-12-05,4,2025-12,6,hour,0,1,36,41,2025-12-05 06:00:00,2025-12-05 07:00:00,6,True,159.2888357626889,77.13376523486447
339,2025-12-06,5,2025-12,6,hour,0,1,36,41,2025-12-06 06:00:00,2025-12-06 07:00:00,6,True,-20.37715601299131,41.03980677380249
340,2025-12-07,6,2025-12,6,hour,0,1,36,41,2025-12-07 06:00:00,2025-12-07 07:00:00,6,True,55.26899019326137,86.11209142124501
341,2025-12-08,0,2025-12,6,hour,0,1,36,41,2025-12-08 06:00:00,2025-12-08 07:00:00,6,True,-200.8294288677724,-267.26789868525594
342,2025-12-09,1,2025-12,6,hour,0,1,36,41,2025-12-09 06:00:00,2025-12-09 07:00:00,6,True,71.45677059401798,135.8468121645286
343,2025-12-10,2,2025-12,6,hour,0,1,36,41,2025-12-10 06:00:00,2025-12-10 07:00:00,6,True,229.31824946872788,238.14045357435316
344,2025-12-11,3,2025-12,6,hour,0,1,36,41,2025-12-11 06:00:00,2025-12-11 07:00:00,6,True,162.58360244076889,35.44877461977254
345,2025-12-12,4,2025-12,6,hour,0,1,36,41,2025-12-12 06:00:00,2025-12-12 07:00:00,6,True,60.55676948688961,90.58875499474448
346,2025-12-13,5,2025-12,6,hour,0,1,36,41,2025-12-13 06:00:00,2025-12-13 07:00:00,6,True,123.33280067856428,213.6127515283425
347,2025-12-14,6,2025-12,6,hour,0,1,36,41,2025-12-14 06:00:00,2025-12-14 07:00:00,6,True,121.315775530533,133.40289163754701
348,2025-12-15,0,2025-12,6,hour,0,1,36,41,2025-12-15 06:00:00,2025-12-15 07:00:00,6,True,5.371881925892012,87.48563115072723
349,2025-12-16,1,2025-12,6,hour,0,1,36,41,2025-12-16 06:00:00,2025-12-16 07:00:00,6,True,63.79580399267335,83.4813602670494
350,2025-12-17,2,2025-12,6,hour,0,1,36,41,2025-12-17 06:00:00,2025-12-17 07:00:00,6,True,266.2826263041299,102.57245495480645
351,2025-12-18,3,2025-12,6,hour,0,1,36,41,2025-12-18 06:00:00,2025-12-18 07:00:00,6,True,85.00454507890011,-86.91414181769899
352,2025-12-19,4,2025-12,6,hour,0,1,36,41,2025-12-19 06:00:00,2025-12-19 07:00:00,6,True,38.23681673953168,84.5497032404603
353,2025-12-20,5,2025-12,6,hour,0,1,36,41,2025-12-20 06:00:00,2025-12-20 07:00:00,6,True,103.92247412672464,-11.88427912144842
354,2025-12-21,6,2025-12,6,hour,0,1,36,41,2025-12-21 06:00:00,2025-12-21 07:00:00,6,True,167.85096752861818,188.3188474189436
355,2025-12-22,0,2025-12,6,hour,0,1,36,41,2025-12-22 06:00:00,2025-12-22 07:00:00,6,True,93.54278841039468,-102.99326725894373
356,2025-12-23,1,2025-12,6,hour,0,1,36,41,2025-12-23 06:00:00,2025-12-23 07:00:00,6,True,-153.2811857545499,-76.4107039917426
357,2025-12-24,2,2025-12,6,hour,0,1,36,41,2025-12-24 06:00:00,2025-12-24 07:00:00,6,True,-155.28107691091805,-82.2900089492088
358,2025-12-25,3,2025-12,6,hour,0,1,36,41,2025-12-25 06:00:00,2025-12-25 07:00:00,6,True,-22.602571697300544,131.08483422663616
359,2025-12-26,4,2025-12,6,hour,0,1,36,41,2025-12-26 06:00:00,2025-12-26 07:00:00,6,True,-26.039674443008,56.324009351148106
360,2025-12-27,5,2025-12,6,hour,0,1,36,41,2025-12-27 06:00:00,2025-12-27 07:00:00,6,True,-8.144301948669863,-103.93982943537328
361,2025-12-28,6,2025-12,6,hour,0,1,36,41,2025-12-28 06:00:00,2025-12-28 07:00:00,6,True,-111.53458457271275,-75.51451164697725
362,2025-12-29,0,2025-12,6,hour,0,1,36,41,2025-12-29 06:00:00,2025-12-29 07:00:00,6,True,-57.92259200815071,-143.27770418699598
363,2025-12-30,1,2025-12,6,hour,0,1,36,41,2025-12-30 06:00:00,2025-12-30 07:00:00,6,True,6.122343008815808,-165.80728082027568
364,2025-12-31,2,2025-12,6,hour,0,1,36,41,2025-12-31 06:00:00,2025-12-31 07:00:00,6,True,-35.25725882238377,-120.4588797666003
31,2025-02-01,5,2025-02,6,hour,1,2,42,47,2025-02-01 07:00:00,2025-02-01 08:00:00,6,True,-213.8931240814724,-228.13170880461357
32,2025-02-02,6,2025-02,6,hour,1,2,42,47,2025-02-02 07:00:00,2025-02-02 08:00:00,6,True,-205.66964784606662,-292.3576091671918
33,2025-02-03,0,2025-02,6,hour,1,2,42,47,2025-02-03 07:00:00,2025-02-03 08:00:00,6,True,-212.89701186529678,34.38552154808591
34,2025-02-04,1,2025-02,6,hour,1,2,42,47,2025-02-04 07:00:00,2025-02-04 08:00:00,6,True,-182.32170479521014,-36.27922251622825
35,2025-02-05,2,2025-02,6,hour,1,2,42,47,2025-02-05 07:00:00,2025-02-05 08:00:00,6,True,-8.798049307300895,-22.458646815598968
36,2025-02-06,3,2025-02,6,hour,1,2,42,47,2025-02-06 07:00:00,2025-02-06 08:00:00,6,True,-99.76111047135555,-145.23451562315827
37,2025-02-07,4,2025-02,6,hour,1,2,42,47,2025-02-07 07:00:00,2025-02-07 08:00:00,6,True,-176.68918419597495,-311.33184518774857
38,2025-02-08,5,2025-02,6,hour,1,2,42,47,2025-02-08 07:00:00,2025-02-08 08:00:00,6,True,-7.476693418508678,114.75299521833988
39,2025-02-09,6,2025-02,6,hour,1,2,42,47,2025-02-09 07:00:00,2025-02-09 08:00:00,6,True,-114.80576163391667,69.95493955361933
40,2025-02-10,0,2025-02,6,hour,1,2,42,47,2025-02-10 07:00:00,2025-02-10 08:00:00,6,True,-33.524323486757794,-217.36754874170538
41,2025-02-11,1,2025-02,6,hour,1,2,42,47,2025-02-11 07:00:00,2025-02-11 08:00:00,6,True,-170.00464183346472,-95.58822997895898
42,2025-02-12,2,2025-02,6,hour,1,2,42,47,2025-02-12 07:00:00,2025-02-12 08:00:00,6,True,-86.15776670870218,-0.8653014038059155
43,2025-02-13,3,2025-02,6,hour,1,2,42,47,2025-02-13 07:00:00,2025-02-13 08:00:00,6,True,3.9573957677505405,-5.224016876230053
44,2025-02-14,4,2025-02,6,hour,1,2,42,47,2025-02-14 07:00:00,2025-02-14 08:00:00,6,True,-92.46458241097223,42.64538365780974
45,2025-02-15,5,2025-02,6,hour,1,2,42,47,2025-02-15 07:00:00,2025-02-15 08:00:00,6,True,37.19928560962876,-158.81165960345803
46,2025-02-16,6,2025-02,6,hour,1,2,42,47,2025-02-16 07:00:00,2025-02-16 08:00:00,6,True,3.470534036419849,-23.00848111855703
47,2025-02-17,0,2025-02,6,hour,1,2,42,47,2025-02-17 07:00:00,2025-02-17 08:00:00,6,True,-96.21795014300876,-36.8961117764646
48,2025-02-18,1,2025-02,6,hour,1,2,42,47,2025-02-18 07:00:00,2025-02-18 08:00:00,6,True,-3.026788937624891,-184.50449680495498
49,2025-02-19,2,2025-02,6,hour,1,2,42,47,2025-02-19 07:00:00,2025-02-19 08:00:00,6,True,-49.03673927782605,19.468870097022318
50,2025-02-20,3,2025-02,6,hour,1,2,42,47,2025-02-20 07:00:00,2025-02-20 08:00:00,6,True,-15.573136421408739,49.537584838799226
51,2025-02-21,4,2025-02,6,hour,1,2,42,47,2025-02-21 07:00:00,2025-02-21 08:00:00,6,True,54.68064428144021,79.08949986554057
