教师编号,队号,匹配得分,条件满足率,条件完全满足,专业偏好满足率,队伍质量,条件明细
2,133,53.336166,0.500000,False,0.666667,58.347495,至少两人有参赛经历:0.50；三人专业不同:0.50
2,134,29.611029,0.250000,False,0.000000,60.555147,至少两人有参赛经历:0.50；三人专业不同:0.00
2,135,48.214976,0.500000,False,0.000000,66.074879,至少两人有参赛经历:1.00；三人专业不同:0.00
2,136,35.318668,0.250000,False,0.666667,55.760009,至少两人有参赛经历:0.00；三人专业不同:0.50
2,137,72.270255,0.750000,False,0.666667,65.517940,至少两人有参赛经历:1.00；三人专业不同:0.50
2,138,88.859022,1.000000,True,0.333333,77.628444,至少两人有参赛经历:1.00；三人专业不同:1.00
2,139,64.369091,0.750000,False,0.000000,59.345455,至少两人有参赛经历:0.50；三人专业不同:1.00
2,140,63.778794,0.750000,False,0.000000,56.393970,至少两人有参赛经历:0.50；三人专业不同:1.00
2,141,89.154722,1.000000,True,0.666667,62.440275,至少两人有参赛经历:1.00；三人专业不同:1.00
2,142,27.426924,0.250000,False,0.000000,49.634622,至少两人有参赛经历:0.00；三人专业不同:0.50
2,143,49.324667,0.500000,False,0.000000,71.623336,至少两人有参赛经历:0.50；三人专业不同:0.50
2,144,52.296111,0.500000,False,0.666667,53.147222,至少两人有参赛经历:0.50；三人专业不同:0.50
2,145,65.193539,0.750000,False,0.000000,63.467693,至少两人有参赛经历:0.50；三人专业不同:1.00
2,146,28.775244,0.250000,False,0.000000,56.376220,至少两人有参赛经历:0.50；三人专业不同:0.00
2,147,68.503157,0.750000,False,0.333333,63.349119,至少两人有参赛经历:0.50；三人专业不同:1.00
2,148,30.179218,0.250000,False,0.000000,63.396090,至少两人有参赛经历:0.00；三人专业不同:0.50
2,149,66.449108,0.750000,False,0.000000,69.745540,至少两人有参赛经历:1.00；三人专业不同:0.50
2,150,9.988889,0.000000,False,0.000000,49.944444,至少两人有参赛经历:0.00；三人专业不同:0.00
2,151,71.660000,0.750000,False,0.666667,62.466667,至少两人有参赛经历:1.00；三人专业不同:0.50
2,152,67.053046,0.750000,False,0.333333,56.098563,至少两人有参赛经历:0.50；三人专业不同:1.00
2,153,68.358132,0.750000,False,0.333333,62.623994,至少两人有参赛经历:0.50；三人专业不同:1.00
2,154,9.816764,0.000000,False,0.000000,49.083821,至少两人有参赛经历:0.00；三人专业不同:0.00
2,155,30.616129,0.250000,False,0.000000,65.580645,至少两人有参赛经历:0.50；三人专业不同:0.00
2,156,64.994885,0.750000,False,0.000000,62.474425,至少两人有参赛经历:0.50；三人专业不同:1.00
2,157,84.709300,1.000000,True,0.000000,73.546498,至少两人有参赛经历:1.00；三人专业不同:1.00
2,158,53.985685,0.500000,False,0.666667,61.595090,至少两人有参赛经历:0.50；三人专业不同:0.50
2,159,47.356461,0.500000,False,0.000000,61.782306,至少两人有参赛经历:0.00；三人专业不同:1.00
2,160,47.135647,0.500000,False,0.000000,60.678237,至少两人有参赛经历:0.50；三人专业不同:0.50
2,161,46.474979,0.500000,False,0.000000,57.374894,至少两人有参赛经历:0.50；三人专业不同:0.50
2,162,53.457773,0.500000,False,0.666667,58.955530,至少两人有参赛经历:0.50；三人专业不同:0.50
2,163,67.717824,0.750000,False,0.333333,59.422454,至少两人有参赛经历:0.50；三人专业不同:1.00
2,164,44.905464,0.500000,False,0.000000,49.527320,至少两人有参赛经历:0.50；三人专业不同:0.50
2,165,27.465278,0.250000,False,0.000000,49.826389,至少两人有参赛经历:0.00；三人专业不同:0.50
2,166,27.199044,0.250000,False,0.000000,48.495219,至少两人有参赛经历:0.50；三人专业不同:0.00
2,167,66.996406,0.750000,False,0.333333,55.815366,至少两人有参赛经历:0.50；三人专业不同:1.00
2,168,84.837333,1.000000,True,0.333333,57.520000,至少两人有参赛经历:1.00；三人专业不同:1.00
2,169,87.334473,1.000000,True,0.333333,70.005698,至少两人有参赛经历:1.00；三人专业不同:1.00
2,170,53.350186,0.500000,False,0.666667,58.417595,至少两人有参赛经历:0.50；三人专业不同:0.50
2,171,84.503595,1.000000,True,0.333333,55.851307,至少两人有参赛经历:1.00；三人专业不同:1.00
2,172,87.275141,1.000000,True,0.333333,69.709040,至少两人有参赛经历:1.00；三人专业不同:1.00
2,173,47.036625,0.500000,False,0.333333,43.516461,至少两人有参赛经历:0.00；三人专业不同:1.00
2,174,87.925633,1.000000,True,0.333333,72.961497,至少两人有参赛经历:1.00；三人专业不同:1.00
2,175,87.982124,1.000000,True,0.333333,73.243955,至少两人有参赛经历:1.00；三人专业不同:1.00
29,1,46.655914,0.500000,False,0.000000,58.279570,至少两人有参赛经历:0.50
29,2,85.377179,1.000000,True,0.000000,76.885895,至少两人有参赛经历:1.00
29,3,81.714559,1.000000,True,0.000000,58.572797,至少两人有参赛经历:1.00
29,4,46.496705,0.500000,False,0.000000,57.483524,至少两人有参赛经历:0.50
29,5,86.298602,1.000000,True,0.333333,64.826344,至少两人有参赛经历:1.00
29,6,46.865679,0.500000,False,0.000000,59.328395,至少两人有参赛经历:0.50
29,7,46.390465,0.500000,False,0.000000,56.952327,至少两人有参赛经历:0.50
29,8,55.940741,0.500000,False,1.000000,54.703704,至少两人有参赛经历:0.50
29,9,51.539853,0.500000,False,0.333333,66.032600,至少两人有参赛经历:0.50
29,10,11.416667,0.000000,False,0.000000,57.083333,至少两人有参赛经历:0.00
29,11,87.421893,1.000000,True,0.333333,70.442798,至少两人有参赛经历:1.00
29,12,84.048043,1.000000,True,0.000000,70.240216,至少两人有参赛经历:1.00
29,13,14.348669,0.000000,False,0.333333,55.076676,至少两人有参赛经历:0.00
29,14,85.862524,1.000000,True,0.333333,62.645951,至少两人有参赛经历:1.00
29,15,87.993665,1.000000,True,0.333333,73.301659,至少两人有参赛经历:1.00
29,16,47.348000,0.500000,False,0.000000,61.740000,至少两人有参赛经历:0.50
29,17,46.701932,0.500000,False,0.000000,58.509662,至少两人有参赛经历:0.50
29,18,83.430707,1.000000,True,0.000000,67.153535,至少两人有参赛经历:1.00
29,19,46.453419,0.500000,False,0.000000,57.267094,至少两人有参赛经历:0.50
29,20,48.398175,0.500000,False,0.000000,66.990877,至少两人有参赛经历:0.50
29,21,7.486793,0.000000,False,0.000000,37.433964,至少两人有参赛经历:0.00
29,22,82.969261,1.000000,True,0.000000,64.846307,至少两人有参赛经历:1.00
29,23,50.699577,0.500000,False,0.333333,61.831220,至少两人有参赛经历:0.50
29,24,11.018382,0.000000,False,0.000000,55.091912,至少两人有参赛经历:0.00
29,25,52.855556,0.500000,False,0.666667,55.944444,至少两人有参赛经历:0.50
29,26,14.800772,0.000000,False,0.333333,57.337193,至少两人有参赛经历:0.00
29,27,9.510719,0.000000,False,0.000000,47.553595,至少两人有参赛经历:0.00
29,28,87.985842,1.000000,True,0.333333,73.262542,至少两人有参赛经历:1.00
29,29,13.187510,0.000000,False,0.333333,49.270885,至少两人有参赛经历:0.00
29,30,85.189316,1.000000,True,0.333333,59.279915,至少两人有参赛经历:1.00
29,31,46.275507,0.500000,False,0.000000,56.377536,至少两人有参赛经历:0.50
29,32,15.005506,0.000000,False,0.333333,58.360861,至少两人有参赛经历:0.00
29,33,47.009970,0.500000,False,0.000000,60.049851,至少两人有参赛经历:0.50
29,34,45.084477,0.500000,False,0.000000,50.422386,至少两人有参赛经历:0.50
29,35,55.930352,0.500000,False,1.000000,54.651762,至少两人有参赛经历:0.50
29,36,89.558347,1.000000,True,0.333333,81.125070,至少两人有参赛经历:1.00
29,37,91.446436,1.000000,True,0.666667,73.898846,至少两人有参赛经历:1.00
29,38,51.931195,0.500000,False,0.333333,67.989310,至少两人有参赛经历:0.50
29,39,80.901144,1.000000,True,0.000000,54.505722,至少两人有参赛经历:1.00
29,40,91.077066,1.000000,True,1.000000,55.385332,至少两人有参赛经历:1.00
29,41,81.400754,1.000000,True,0.000000,57.003771,至少两人有参赛经历:1.00
29,42,12.794510,0.000000,False,0.000000,63.972548,至少两人有参赛经历:0.00
29,43,11.781377,0.000000,False,0.000000,58.906887,至少两人有参赛经历:0.00
29,44,45.044527,0.500000,False,0.000000,50.222634,至少两人有参赛经历:0.50
29,45,50.104091,0.500000,False,0.333333,58.853789,至少两人有参赛经历:0.50
29,46,82.645829,1.000000,True,0.000000,63.229143,至少两人有参赛经历:1.00
29,47,55.364104,0.500000,False,1.000000,51.820518,至少两人有参赛经历:0.50
29,48,7.673946,0.000000,False,0.000000,38.369732,至少两人有参赛经历:0.00
29,49,53.478343,0.500000,False,1.000000,42.391714,至少两人有参赛经历:0.50
29,50,84.843706,1.000000,True,0.333333,57.551862,至少两人有参赛经历:1.00
29,51,10.673125,0.000000,False,0.000000,53.365623,至少两人有参赛经历:0.00
29,52,51.567544,0.500000,False,0.666667,49.504388,至少两人有参赛经历:0.50
29,53,56.925203,0.500000,False,1.000000,59.626016,至少两人有参赛经历:0.50
29,54,8.322137,0.000000,False,0.000000,41.610684,至少两人有参赛经历:0.00
29,55,10.402207,0.000000,False,0.000000,52.011036,至少两人有参赛经历:0.00
29,56,93.364236,1.000000,True,1.000000,66.821181,至少两人有参赛经历:1.00
29,57,10.097826,0.000000,False,0.000000,50.489130,至少两人有参赛经历:0.00
29,58,54.561878,0.500000,False,0.666667,64.476057,至少两人有参赛经历:0.50
29,59,22.556364,0.000000,False,1.000000,62.781822,至少两人有参赛经历:0.00
29,60,83.770180,1.000000,True,0.000000,68.850902,至少两人有参赛经历:1.00
29,61,48.573325,0.500000,False,0.000000,67.866626,至少两人有参赛经历:0.50
29,62,50.766333,0.500000,False,0.333333,62.164997,至少两人有参赛经历:0.50
29,63,84.067512,1.000000,True,0.000000,70.337558,至少两人有参赛经历:1.00
29,64,44.987440,0.500000,False,0.000000,49.937198,至少两人有参赛经历:0.50
29,65,55.716328,0.500000,False,1.000000,53.581640,至少两人有参赛经历:0.50
29,66,83.643148,1.000000,True,0.000000,68.215738,至少两人有参赛经历:1.00
29,67,48.241300,0.500000,False,0.000000,66.206500,至少两人有参赛经历:0.50
29,68,84.454998,1.000000,True,0.000000,72.274990,至少两人有参赛经历:1.00
29,69,47.323177,0.500000,False,0.000000,61.615885,至少两人有参赛经历:0.50
29,70,48.244029,0.500000,False,0.000000,66.220147,至少两人有参赛经历:0.50
29,71,49.977333,0.500000,False,0.333333,58.220000,至少两人有参赛经历:0.50
29,72,83.235479,1.000000,True,0.000000,66.177397,至少两人有参赛经历:1.00
29,73,48.270131,0.500000,False,0.000000,66.350653,至少两人有参赛经历:0.50
29,74,50.207844,0.500000,False,0.333333,59.372551,至少两人有参赛经历:0.50
29,75,55.258945,0.500000,False,1.000000,51.294727,至少两人有参赛经历:0.50
29,76,85.239130,1.000000,True,0.000000,76.195652,至少两人有参赛经历:1.00
29,77,11.270808,0.000000,False,0.000000,56.354040,至少两人有参赛经历:0.00
29,78,83.015835,1.000000,True,0.000000,65.079177,至少两人有参赛经历:1.00
29,79,47.645363,0.500000,False,0.000000,63.226815,至少两人有参赛经历:0.50
29,80,83.553354,1.000000,True,0.000000,67.766771,至少两人有参赛经历:1.00
29,81,48.754898,0.500000,False,0.000000,68.774492,至少两人有参赛经历:0.50
29,82,11.721527,0.000000,False,0.000000,58.607634,至少两人有参赛经历:0.00
29,83,45.912500,0.500000,False,0.000000,54.562500,至少两人有参赛经历:0.50
29,84,83.247144,1.000000,True,0.333333,49.569054,至少两人有参赛经历:1.00
29,85,81.968220,1.000000,True,0.000000,59.841102,至少两人有参赛经历:1.00
29,86,47.782502,0.500000,False,0.000000,63.912512,至少两人有参赛经历:0.50
29,87,47.608070,0.500000,False,0.000000,63.040351,至少两人有参赛经历:0.50
29,88,45.257151,0.500000,False,0.000000,51.285757,至少两人有参赛经历:0.50
29,89,54.570789,0.500000,False,0.666667,64.520609,至少两人有参赛经历:0.50
29,90,81.272164,1.000000,True,0.000000,56.360820,至少两人有参赛经历:1.00
29,91,46.932151,0.500000,False,0.000000,59.660754,至少两人有参赛经历:0.50
29,92,89.700000,1.000000,True,0.666667,65.166667,至少两人有参赛经历:1.00
29,93,87.322786,1.000000,True,0.333333,69.947262,至少两人有参赛经历:1.00
29,94,84.815960,1.000000,True,0.000000,74.079798,至少两人有参赛经历:1.00
29,95,46.239017,0.500000,False,0.000000,56.195083,至少两人有参赛经历:0.50
29,96,82.944414,1.000000,True,0.000000,64.722072,至少两人有参赛经历:1.00
29,97,47.035185,0.500000,False,0.000000,60.175926,至少两人有参赛经历:0.50
29,98,47.579347,0.500000,False,0.000000,62.896737,至少两人有参赛经历:0.50
29,99,12.818889,0.000000,False,0.333333,47.427778,至少两人有参赛经历:0.00
29,100,86.303060,1.000000,True,0.333333,64.848631,至少两人有参赛经历:1.00
29,101,16.888526,0.000000,False,0.666667,51.109295,至少两人有参赛经历:0.00
29,102,49.139566,0.500000,False,0.000000,70.697829,至少两人有参赛经历:0.50
29,103,87.393674,1.000000,True,0.333333,70.301705,至少两人有参赛经历:1.00
29,104,54.514058,0.500000,False,0.666667,64.236959,至少两人有参赛经历:0.50
29,105,47.154902,0.500000,False,0.000000,60.774510,至少两人有参赛经历:0.50
29,106,85.436158,1.000000,True,0.000000,77.180791,至少两人有参赛经历:1.00
29,107,48.698142,0.500000,False,0.333333,51.824044,至少两人有参赛经历:0.50
29,108,83.536704,1.000000,True,0.000000,67.683520,至少两人有参赛经历:1.00
29,109,50.499548,0.500000,False,0.333333,60.831075,至少两人有参赛经历:0.50
29,110,11.773892,0.000000,False,0.000000,58.869458,至少两人有参赛经历:0.00
29,111,11.880796,0.000000,False,0.000000,59.403978,至少两人有参赛经历:0.00
29,112,85.515954,1.000000,True,0.000000,77.579772,至少两人有参赛经历:1.00
29,113,8.996239,0.000000,False,0.000000,44.981197,至少两人有参赛经历:0.00
29,114,11.476296,0.000000,False,0.000000,57.381481,至少两人有参赛经历:0.00
29,115,83.325523,1.000000,True,0.000000,66.627616,至少两人有参赛经历:1.00
29,116,85.661111,1.000000,True,0.333333,61.638889,至少两人有参赛经历:1.00
29,117,14.552342,0.000000,False,0.333333,56.095041,至少两人有参赛经历:0.00
29,118,48.646221,0.500000,False,0.000000,68.231103,至少两人有参赛经历:0.50
29,119,49.760784,0.500000,False,0.333333,57.137255,至少两人有参赛经历:0.50
29,120,49.388933,0.500000,False,0.333333,55.278000,至少两人有参赛经历:0.50
29,121,54.412691,0.500000,False,0.666667,63.730120,至少两人有参赛经历:0.50
29,122,47.884162,0.500000,False,0.000000,64.420812,至少两人有参赛经历:0.50
29,123,83.642499,1.000000,True,0.000000,68.212496,至少两人有参赛经历:1.00
29,124,14.006222,0.000000,False,0.333333,53.364441,至少两人有参赛经历:0.00
29,125,15.610718,0.000000,False,0.333333,61.386923,至少两人有参赛经历:0.00
29,126,52.806332,0.500000,False,0.666667,55.698327,至少两人有参赛经历:0.50
29,127,91.921701,1.000000,True,1.000000,59.608507,至少两人有参赛经历:1.00
29,128,85.180222,1.000000,True,0.333333,59.234443,至少两人有参赛经历:1.00
29,129,50.749724,0.500000,False,0.666667,45.415285,至少两人有参赛经历:0.50
29,130,88.157193,1.000000,True,0.333333,74.119297,至少两人有参赛经历:1.00
29,131,82.057675,1.000000,True,0.000000,60.288377,至少两人有参赛经历:1.00
29,132,90.139319,1.000000,True,0.666667,67.363260,至少两人有参赛经历:1.00
29,133,53.336166,0.500000,False,0.666667,58.347495,至少两人有参赛经历:0.50
29,134,47.111029,0.500000,False,0.000000,60.555147,至少两人有参赛经历:0.50
29,135,83.214976,1.000000,True,0.000000,66.074879,至少两人有参赛经历:1.00
29,136,17.818668,0.000000,False,0.666667,55.760009,至少两人有参赛经历:0.00
29,137,89.770255,1.000000,True,0.666667,65.517940,至少两人有参赛经历:1.00
29,138,88.859022,1.000000,True,0.333333,77.628444,至少两人有参赛经历:1.00
29,139,46.869091,0.500000,False,0.000000,59.345455,至少两人有参赛经历:0.50
29,140,46.278794,0.500000,False,0.000000,56.393970,至少两人有参赛经历:0.50
29,141,89.154722,1.000000,True,0.666667,62.440275,至少两人有参赛经历:1.00
29,142,9.926924,0.000000,False,0.000000,49.634622,至少两人有参赛经历:0.00
29,143,49.324667,0.500000,False,0.000000,71.623336,至少两人有参赛经历:0.50
29,144,52.296111,0.500000,False,0.666667,53.147222,至少两人有参赛经历:0.50
29,145,47.693539,0.500000,False,0.000000,63.467693,至少两人有参赛经历:0.50
29,146,46.275244,0.500000,False,0.000000,56.376220,至少两人有参赛经历:0.50
